[Q5, instrument, Q128309]
[Q1115575, instance of, Q1115575]
[Q1326624, instance of, Q1326624]
[Q3327871, instance of, Q3327871]
[Q257391, instance of, Q28872924]
[Q257391, instance of, Q28872924]
[Q1952852, instance of, Q1952852]
[Q1326624, instance of, Q1326624]
[Q1326624, instance of, Q1326624]
[Q1616075, instance of, Q1616075]
[Q1115575, instance of, Q1115575]
[Q30061417, instance of, Q30061417]
[Q30061417, instance of, Q30061417]
[Q4830453, instance of, Q1065656]
[Q134556, instance of, Q106043376]
[Q1351282, instance of, Q28872924]
[Q4442912, instance of, Q183342]
[Q23058, instance of, Q23058]
[Q1616075, instance of, Q1616075]
[Q1115575, instance of, Q1115575]
[Q1351282, instance of, Q28872924]
[Q1351282, instance of, Q28872924]
[Q1952852, instance of, Q1952852]
[Q4442912, instance of, Q183342]
[Q640364, instance of, Q129372]
[Q1616075, instance of, Q1616075]
[Q3327871, instance of, Q3327871]
[Q4830453, instance of, Q210167]
[Q1326624, instance of, Q1326624]
[Q4442912, instance of, Q183342]
[Q37901, instance of, Q37901]
[Q24746, instance of, Q28872924]
[Q4830453, instance of, Q1065656]
[Q23058, instance of, Q23058]
[Q1115575, instance of, Q1115575]
[Q158218, instance of, Q17644823]
[Q1952852, instance of, Q1952852]
[Q23058, instance of, Q23058]
[Q3957, instance of, Q15617994]
[Q1326624, instance of, Q1326624]
[Q11315, instance of, Q11315]
[Q501094, instance of, Q501094]
[Q30061417, instance of, Q30061417]
[Q24746, instance of, Q28872924]
[Q1616075, instance of, Q1616075]
[Q4830453, instance of, Q210167]
[Q11315, instance of, Q11315]
[Q1351282, instance of, Q28872924]
[Q1952852, instance of, Q1952852]
[Q1326624, instance of, Q1326624]
[Q4442912, instance of, Q183342]
[Q134556, instance of, Q106043376]
[Q4830453, instance of, Q1065656]
[Q1351282, instance of, Q28872924]
[Q3241972, instance of, Q188725]
[Q134556, instance of, Q106043376]
[Q30061417, instance of, Q30061417]
[Q1326624, instance of, Q1326624]
[Q3241972, instance of, Q188725]
[Q4442912, instance of, Q183342]
[Q5, instance of, Q55983715]
[Q134556, instance of, Q106043376]
[Q23058, instance of, Q23058]
[Q11315, instance of, Q11315]
[Q3241972, instance of, Q188725]
[Q1351282, instance of, Q28872924]
[Q1351282, instance of, Q28872924]
[Q158218, instance of, Q17644823]
[Q1115575, instance of, Q1115575]
[Q158218, instance of, Q17644823]
[Q30061417, instance of, Q30061417]
[Q501094, instance of, Q501094]
[Q1351282, instance of, Q28872924]
[Q1952852, instance of, Q1952852]
[Q1445650, instance of, Q1445650]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q38033430]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474701]
[Q24862, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q29168811, nominated for, Q96474700]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q41254]
[Q11424, nominated for, Q19020]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474700]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474691]
[Q24869, nominated for, Q19020]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474700]
[Q11424, nominated for, Q19020]
[Q5, nominated for, Q96474687]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q9639292]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q9639292]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474679]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q9639292]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474679]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474701]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q378427]
[Q5, nominated for, Q96474679]
[Q5, nominated for, Q1044427]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q107471279]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474700]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q378427]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q378427]
[Q5, nominated for, Q96474676]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q378427]
[Q5, nominated for, Q56116950]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q1364556]
[Q5, nominated for, Q107494520]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474701]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q20650540, nominated for, Q96474688]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q56116950]
[Q11424, nominated for, Q96474687]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q9639292]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q56116950]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q1364556]
[Q5, nominated for, Q1364556]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474700]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q38033430]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q38033430]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474700]
[Q5398426, nominated for, Q38033430]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q11424, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q41254]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474676]
[Q29168811, nominated for, Q96474688]
[Q5, nominated for, Q378427]
[Q5, nominated for, Q41254]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q11424, nominated for, Q96474687]
[Q24869, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q107494520]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q378427]
[Q29168811, nominated for, Q96474700]
[Q5, nominated for, Q56116950]
[Q5, nominated for, Q9639292]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474676]
[Q11424, nominated for, Q96474676]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q378427]
[Q11424, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q11424, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q229390, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q41254]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q1364556]
[Q5, nominated for, Q96474676]
[Q11424, nominated for, Q19020]
[Q5, nominated for, Q96474679]
[Q5, nominated for, Q96474700]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474691]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474679]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q107494520]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q107471279]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q378427]
[Q5, nominated for, Q107494520]
[Q5, nominated for, Q9639292]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q107471279]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q96474687]
[Q229390, nominated for, Q19020]
[Q5, nominated for, Q96474589]
[Q11424, nominated for, Q96474687]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474700]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474691]
[Q5, nominated for, Q19020]
[Q29168811, nominated for, Q96474688]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q56116950]
[Q11424, nominated for, Q96474688]
[Q5, nominated for, Q19020]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474676]
[Q5, nominated for, Q96474700]
[Q5, nominated for, Q96474589]
[Q5, nominated for, Q9639292]
[Q11303, heritage designation, Q30634609]
[Q37895263, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q839954, heritage designation, Q30634609]
[Q1307276, heritage designation, Q30634609]
[Q1081138, heritage designation, Q30634609]
[Q251749, heritage designation, Q30634609]
[Q41253, heritage designation, Q30634609]
[Q205495, heritage designation, Q30634609]
[Q39715, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
[Q1144661, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q56439882, heritage designation, Q30634609]
[Q16970, heritage designation, Q30634609]
[Q123705, heritage designation, Q30634609]
[Q16735822, heritage designation, Q30634609]
[Q27686, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q23397, heritage designation, Q30634609]
[Q188913, heritage designation, Q30634609]
[Q16970, heritage designation, Q30634609]
[Q179049, heritage designation, Q30634609]
[Q22674925, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q167346, heritage designation, Q30634609]
[Q381885, heritage designation, Q30634609]
[Q486972, heritage designation, Q30634609]
[Q56242215, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q811430, heritage designation, Q30634609]
[Q676050, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q12570, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q2630741, heritage designation, Q5162954]
[Q31028314, heritage designation, Q5162954]
[Q56242063, heritage designation, Q30634609]
[Q839954, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
[Q1454583, heritage designation, Q30634609]
[Q2176289, heritage designation, Q30634609]
[Q16970, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q20537078, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q108325, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q207694, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q108325, heritage designation, Q30634609]
[Q839954, heritage designation, Q30634609]
[Q623605, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q1307276, heritage designation, Q30634609]
[Q39715, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q11303, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q23413, heritage designation, Q219538]
[Q1241568, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q676050, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q1244442, heritage designation, Q30634609]
[Q16970, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q16970, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q483110, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q188913, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q56439882, heritage designation, Q30634609]
[Q39715, heritage designation, Q30634609]
[Q13016741, heritage designation, Q30634609]
[Q839954, heritage designation, Q30634609]
[Q34627, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
[Q676050, heritage designation, Q30634609]
[Q7138926, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q41971160, heritage designation, Q30634609]
[Q5773747, heritage designation, Q30634609]
[Q9826, heritage designation, Q30634609]
[Q839954, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q9096832, heritage designation, Q30634609]
[Q7075, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q1307276, heritage designation, Q30634609]
[Q166620, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q1497375, heritage designation, Q30634609]
[Q179049, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q108325, heritage designation, Q30634609]
[Q839954, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q16560, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q543654, heritage designation, Q30634609]
[Q95652804, heritage designation, Q30634609]
[Q5773747, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q208322, heritage designation, Q30634609]
[Q3947, heritage designation, Q30634609]
[Q27686, heritage designation, Q30634609]
[Q188913, heritage designation, Q30634609]
[Q641226, heritage designation, Q30634609]
[Q64037785, heritage designation, Q30634609]
[Q55488, heritage designation, Q30634609]
[Q41176, heritage designation, Q30634609]
[Q1825472, heritage designation, Q30634609]
[Q537127, heritage designation, Q30634609]
[Q40357, heritage designation, Q30634609]
[Q15243209, heritage designation, Q30634609]
